country,lat,lon,year,confucius_institutes,confucius_classrooms,sister_cities_established,outbound_political_visits,inbound_political_visits,broader_cadre_visits,ccp_visits,ambassador_op_eds,journalist_visits,content_sharing_partnerships,outbound_chinese_students,inbound_students_to_china,expert_deployments,joint_resource_developments,scholarships,training_programs
Afghanistan,33.7680065,66.2385139,1999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2000,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2001,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2002,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2003,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2004,0,N/A,0,N/A,N/A,N/A,N/A,N/A,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2005,0,N/A,0,N/A,N/A,N/A,N/A,N/A,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2006,0,N/A,0,N/A,N/A,N/A,N/A,N/A,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2007,0,N/A,0,N/A,N/A,N/A,N/A,N/A,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2008,1,N/A,0,N/A,N/A,N/A,N/A,N/A,2,0,N/A,N/A,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2009,1,N/A,0,N/A,N/A,N/A,N/A,N/A,3,0,N/A,N/A,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2010,1,0,0,0,1,1,1,N/A,4,0,N/A,225,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2011,1,0,0,0,0,0,0,N/A,4,0,N/A,291,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2012,1,0,0,0,1,1,1,N/A,5,0,N/A,335,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2013,1,0,0,0,1,1,1,N/A,5,0,N/A,385,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2014,1,0,0,0,2,2,2,N/A,5,0,0,457,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2015,1,0,0,0,1,1,1,N/A,5,0,N/A,496,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2016,1,0,0,0,1,1,1,N/A,5,0,N/A,742,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2017,1,0,1,0,0,0,0,N/A,5,0,N/A,1277,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2018,1,0,0,0,1,1,1,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2019,1,N/A,N/A,0,0,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2020,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,2021,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Afghanistan,33.7680065,66.2385139,Date Not Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,1999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2000,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2001,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2002,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2003,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2004,0,N/A,0,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2005,0,N/A,0,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2006,0,N/A,0,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2007,0,N/A,0,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2008,0,N/A,0,N/A,N/A,N/A,N/A,N/A,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2009,0,N/A,0,N/A,N/A,N/A,N/A,N/A,2,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2010,0,0,0,0,0,0,0,N/A,2,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2011,0,0,0,0,0,0,0,N/A,2,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2012,0,0,0,0,0,0,0,N/A,2,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2013,0,0,0,0,0,0,0,N/A,2,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2014,0,0,0,0,0,0,0,N/A,2,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2015,0,0,0,0,0,0,0,N/A,2,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2016,0,0,0,0,0,0,0,N/A,2,0,N/A,99,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2017,0,0,0,0,0,0,0,N/A,2,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2018,0,0,0,0,0,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2019,0,N/A,N/A,0,0,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2020,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,2021,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Bhutan,27.549511,90.5119273,Date Not Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,1999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2000,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2001,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2002,N/A,N/A,0,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2003,N/A,N/A,0,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2004,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2005,0,N/A,0,N/A,N/A,N/A,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2006,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2007,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2008,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2009,0,N/A,0,N/A,N/A,N/A,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2010,0,0,0,0,0,0,0,1,0,0,7,31,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2011,0,0,1,1,0,0,0,0,0,0,1,36,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2012,0,0,0,0,0,0,0,0,0,0,4,44,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2013,0,0,0,1,1,1,1,0,0,0,N/A,29,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2014,0,0,0,0,1,1,1,1,0,0,14,87,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2015,0,0,0,0,0,0,0,1,0,0,3,62,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2016,0,0,0,0,0,0,0,0,0,0,1,70,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2017,0,0,N/A,0,1,1,1,N/A,N/A,0,3,121,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2018,0,0,N/A,1,0,0,0,N/A,N/A,0,0,N/A,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2019,0,N/A,N/A,0,1,1,1,N/A,N/A,0,4,N/A,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2020,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,2,N/A,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,2021,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Brunei,4.4137155,114.5653908,Date Not Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,1999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2000,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2001,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2002,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2003,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2004,0,N/A,0,N/A,N/A,N/A,N/A,N/A,1,0,N/A,N/A,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2005,1,N/A,0,N/A,N/A,N/A,N/A,N/A,2,0,N/A,N/A,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2006,1,N/A,0,N/A,N/A,N/A,N/A,N/A,3,1,N/A,N/A,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2007,2,N/A,0,N/A,N/A,N/A,N/A,N/A,3,0,N/A,N/A,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2008,2,N/A,0,N/A,N/A,N/A,N/A,N/A,4,0,N/A,N/A,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2009,2,N/A,0,N/A,N/A,N/A,N/A,N/A,5,0,N/A,N/A,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2010,2,0,0,1,1,1,1,N/A,5,0,N/A,9014,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2011,2,0,0,0,1,1,1,N/A,5,0,951,9370,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2012,3,0,0,1,0,0,0,N/A,6,0,682,10237,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2013,3,0,3,1,1,1,1,N/A,6,0,694,11781,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2014,3,1,3,1,0,0,0,N/A,7,0,444,13578,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2015,3,1,4,0,1,1,1,N/A,7,1,294,16694,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2016,3,2,1,1,2,2,2,N/A,7,0,191,18171,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2017,3,2,1,0,1,1,1,N/A,7,0,177,20911,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2018,5,2,0,0,2,2,2,N/A,N/A,1,172,N/A,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2019,5,N/A,N/A,1,0,0,0,N/A,N/A,0,106,N/A,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2020,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,122,N/A,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,2021,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
India,22.3511148,78.6677428,Date Not Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,1999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2000,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2001,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2002,N/A,N/A,3,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2003,N/A,N/A,2,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2004,0,N/A,0,N/A,N/A,N/A,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2005,0,N/A,2,N/A,N/A,N/A,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2006,0,N/A,2,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2007,1,N/A,0,N/A,N/A,N/A,N/A,0,0,2,N/A,N/A,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2008,1,N/A,1,N/A,N/A,N/A,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2009,1,N/A,1,N/A,N/A,N/A,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2010,7,0,0,0,1,1,1,0,0,0,245,9539,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2011,7,0,3,2,0,0,0,0,0,0,N/A,10957,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2012,7,0,2,1,1,1,1,0,1,0,N/A,13144,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2013,7,0,1,1,0,0,0,0,0,0,N/A,13492,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2014,7,1,1,0,1,1,1,0,0,2,N/A,13689,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2015,7,2,1,1,1,1,1,0,0,0,573,12694,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2016,7,2,1,0,1,1,1,2,0,6,579,14714,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2017,7,2,N/A,0,1,1,1,N/A,N/A,0,630,14573,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2018,8,2,N/A,1,0,0,0,N/A,N/A,0,515,N/A,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2019,8,N/A,N/A,0,0,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2020,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,2021,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Indonesia,-2.4833826,117.8902853,Date Not Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,1999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2000,N/A,N/A,10,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2001,N/A,N/A,7,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2002,N/A,N/A,14,N/A,N/A,N/A,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2003,N/A,N/A,3,N/A,N/A,N/A,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2004,0,N/A,15,N/A,N/A,N/A,N/A,0,2,0,N/A,N/A,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2005,2,N/A,7,N/A,N/A,N/A,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2006,6,N/A,12,N/A,N/A,N/A,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2007,10,N/A,6,N/A,N/A,N/A,N/A,0,3,0,N/A,N/A,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2008,11,N/A,5,N/A,N/A,N/A,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2009,12,N/A,5,N/A,N/A,N/A,N/A,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2010,12,6,6,1,0,0,0,0,0,0,86553,16808,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2011,12,7,8,1,1,1,1,0,1,0,94382,17961,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2012,13,7,6,0,1,1,1,0,0,1,96592,21126,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2013,13,7,2,0,0,0,0,1,0,0,89788,17226,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2014,13,8,1,0,1,1,1,1,0,0,85226,15057,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2015,14,9,1,0,0,0,0,0,1,0,79175,14085,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2016,14,8,0,0,1,1,1,1,0,9,76537,13595,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2017,14,8,N/A,0,0,0,0,N/A,N/A,1,79375,14717,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2018,15,8,N/A,1,1,1,1,N/A,N/A,0,84101,N/A,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2019,15,N/A,N/A,1,1,1,1,N/A,N/A,0,91528,N/A,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2020,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,2021,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Japan,36.5748441,139.2394179,Date Not Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,1999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2000,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2001,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2002,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2003,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2004,0,N/A,1,N/A,N/A,N/A,N/A,N/A,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2005,0,N/A,0,N/A,N/A,N/A,N/A,N/A,2,0,N/A,N/A,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2006,1,N/A,1,N/A,N/A,N/A,N/A,N/A,2,0,N/A,N/A,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2007,2,N/A,0,N/A,N/A,N/A,N/A,N/A,2,0,N/A,N/A,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2008,2,N/A,1,N/A,N/A,N/A,N/A,N/A,3,0,N/A,N/A,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2009,2,N/A,2,N/A,N/A,N/A,N/A,N/A,4,0,N/A,N/A,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2010,4,0,0,1,1,1,1,N/A,4,0,2118,7874,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2011,4,0,1,1,1,1,1,N/A,4,0,1371,8287,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2012,4,0,0,0,3,3,3,N/A,4,0,1145,9565,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2013,4,0,2,1,1,1,1,N/A,4,0,821,11165,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2014,4,0,0,1,2,2,2,N/A,4,0,814,11764,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2015,4,0,3,1,3,3,3,N/A,4,0,675,13198,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2016,4,0,0,1,1,1,1,N/A,5,0,1154,13996,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2017,5,0,0,1,1,1,1,N/A,6,0,1377,14224,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2018,5,1,1,0,2,2,2,N/A,N/A,0,1324,N/A,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2019,5,N/A,N/A,0,2,2,2,N/A,N/A,0,1472,N/A,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2020,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,989,N/A,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,2021,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Kazakhstan,48.1012954,66.7780818,Date Not Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,1999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2000,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2001,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2002,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2003,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2004,0,N/A,0,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2005,0,N/A,0,N/A,N/A,N/A,N/A,N/A,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2006,0,N/A,0,N/A,N/A,N/A,N/A,N/A,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2007,2,N/A,0,N/A,N/A,N/A,N/A,N/A,1,0,N/A,N/A,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2008,2,N/A,0,N/A,N/A,N/A,N/A,N/A,2,0,N/A,N/A,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2009,2,N/A,0,N/A,N/A,N/A,N/A,N/A,3,0,N/A,N/A,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2010,2,0,0,0,0,0,0,N/A,3,0,601,1441,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2011,2,8,0,0,2,2,2,N/A,3,0,539,1901,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2012,2,12,0,1,2,2,2,N/A,3,0,433,2513,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2013,3,12,0,1,2,2,2,N/A,3,0,385,3115,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2014,3,17,1,0,2,2,2,N/A,3,1,255,3163,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2015,3,17,2,0,2,2,2,N/A,3,0,267,3232,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2016,4,21,1,1,1,1,1,N/A,3,0,188,3247,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2017,4,20,0,0,2,2,2,N/A,3,0,270,4154,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2018,4,21,0,0,1,1,1,N/A,N/A,0,273,N/A,N/A,N/A,N/A,N/A
Kyrgyzstan,41.5089324,74.724091,2019,4,N/A,N/A,1,1,1,1,N/A,N/A,0,220,N/A,N/A,N/A,N/A,N/A
